problemId,level,averageTries,tags
1590,7,2.9136,"binary_search,bruteforcing,math,"
1591,20,8.1333,"eulerian_path,graphs,"
1592,4,1.4702,"implementation,simulation,"
1593,11,2.9039,"sliding_window,string,"
1594,14,3.383,"backtracking,dp,"
1595,12,2.8983,"dfs,graphs,graph_traversal,trees,"
1598,3,2.2105,"arithmetic,math,"
1599,11,2.2154,"sorting,string,"
1600,13,4.9979,"bfs,graphs,graph_traversal,"
1601,16,3.125,"ad_hoc,backtracking,graphs,graph_traversal,"
1602,17,3.822,"floyd_warshall,graphs,"
1603,19,3.56,"bitmask,dp,dp_bitfield,game_theory,sprague_grundy,"
1604,17,4.3086,"geometry,line_intersection,"
1605,18,2.3222,"hashing,rabin_karp,string,suffix_array,"
1606,8,2.3947,"ad_hoc,case_work,math,"
1607,14,2.9219,"dp,math,"
1608,22,6.5333,"graphs,scc,topological_sorting,"
1609,17,2.6522,"bruteforcing,dp,prefix_sum,"
1612,11,2.6618,"math,number_theory,"
1613,13,2.9588,"floyd_warshall,graphs,"
1614,8,3.1459,"arithmetic,case_work,implementation,math,"
1615,14,5.3207,"data_structures,segtree,sorting,"
1616,23,7.241,"eulerian_path,graphs,"
1617,19,1.7143,"coordinate_compression,implementation,sweeping,"
1619,14,2.8421,"geometry,sorting,"
1620,7,2.9466,"data_structures,hash_set,"
1621,13,4.4516,"dp,"
1622,7,4.1347,"sorting,string,"
1623,15,2.8966,"dp,dp_tree,trees,"
1624,20,3.5263,"greedy,sorting,"
1625,14,11.3333,"ad_hoc,bruteforcing,implementation,simulation,"
1626,22,6.9859,"data_structures,graphs,lca,mst,sparse_table,trees,"
1627,20,4.3617,"game_theory,sprague_grundy,"
1628,24,2.029,"dp,greedy,"
1629,10,3.7515,"exponentiation_by_squaring,math,"
1630,12,2.4662,"math,number_theory,primality_test,sieve,"
1631,12,6.75,"combinatorics,implementation,math,recursion,"
1632,19,6.6,"implementation,math,sorting,"
1633,12,2.3286,"dp,"
1634,14,3.5385,"divide_and_conquer,trees,tree_isomorphism,"
1635,16,1.6216,"ad_hoc,constructive,"
1636,11,3.5424,"ad_hoc,greedy,"
1637,17,3.3327,"binary_search,parametric_search,"
1638,19,2.75,"dp,"
1639,7,1.8647,"bruteforcing,"
1640,12,1.9512,"ad_hoc,"
1642,20,5.1333,"combinatorics,data_structures,disjoint_set,math,"
1643,11,3.72,"implementation,linearity_of_expectation,math,probability,"
1644,13,2.414,"math,number_theory,primality_test,sieve,two_pointer,"
1646,15,2.2925,"dp,lca,recursion,trees,"
1647,12,2.0414,"graphs,mst,"
1648,18,1.7887,"bitmask,dp,dp_bitfield,"
1649,17,4.1829,"dp,graphs,topological_sorting,"
1650,19,4.7848,"flow,mcmf,"
1652,6,2.3936,"implementation,string,"
1653,16,3.5447,"bitmask,bruteforcing,implementation,"
1654,9,4.7193,"binary_search,parametric_search,"
1655,14,3.2954,"data_structures,priority_queue,"
1656,13,10.0909,"geometry,"
1657,18,1.9893,"bitmask,dp,dp_bitfield,"
1658,19,2.1736,"flow,"
1659,25,2.2708,"dp,greedy,"
1660,10,2.9635,"dp,"
1661,14,5.1111,"bruteforcing,sorting,"
1662,11,2.8123,"data_structures,recursion,stack,"
1663,15,4.0,"dp,"
1664,14,2.0909,"bruteforcing,dp,implementation,"
1665,20,3.3611,"math,sorting,sweeping,"
1666,19,3.8839,"data_structures,dp,segtree,sweeping,"
1667,17,4.1875,"data_structures,dijkstra,graphs,tree_set,"
1668,4,1.9645,"implementation,"
1669,11,2.7022,"math,"
1670,13,2.6198,"combinatorics,dp,math,"
1671,18,3.2004,"bipartite_matching,"
1672,5,2.2,"implementation,simulation,string,"
1673,4,3.4824,"implementation,math,"
1675,22,9.1667,"data_structures,multi_segtree,segtree,"
1676,6,2.0933,"math,"
1677,15,2.35,"dp,"
1679,10,2.1784,"bfs,dp,graphs,graph_traversal,"
1680,7,2.52,"implementation,simulation,"
1681,4,1.6048,"bruteforcing,implementation,"
1682,10,3.1538,"bfs,graphs,graph_traversal,"
1684,11,2.1853,"euclidean,math,number_theory,"
1685,19,6.3571,"dp,greedy,math,"
1686,12,2.6027,"bfs,geometry,graphs,graph_traversal,"
1687,13,2.6158,"bruteforcing,prefix_sum,"
1688,16,5.0281,"geometry,line_intersection,point_in_non_convex_polygon,"
1689,12,2.5327,"greedy,sorting,sweeping,"
1690,17,2.9545,"constructive,data_structures,math,permutation_cycle_decomposition,sparse_table,"
1691,14,1.6477,"dp,"
1692,20,2.9677,"bitmask,dp,dp_bitfield,"
1693,19,3.3103,"dp,dp_tree,trees,"
1695,12,2.7809,"dp,"
1697,10,3.9394,"bfs,graphs,graph_traversal,"
1699,9,2.5346,"dp,math,"
1700,15,3.6795,"greedy,"
1701,13,2.8952,"kmp,string,"
1702,16,5.0476,"dijkstra,graphs,"
1703,3,1.2151,"arithmetic,implementation,math,"
1704,16,4.4057,"bitmask,bruteforcing,"
1706,9,2.0859,"implementation,parsing,sorting,string,"
1707,12,4.1866,"bfs,bipartite_graph,dfs,graphs,graph_traversal,"
1708,16,3.9303,"convex_hull,geometry,"
1709,9,3.0476,"geometry,implementation,pythagoras,"
1711,11,3.0604,"bruteforcing,geometry,pythagoras,"
1712,4,3.5986,"math,arithmetic,"
1713,10,3.2176,"implementation,simulation,"
1715,12,2.9767,"data_structures,greedy,priority_queue,"
1717,11,3.5576,"data_structures,disjoint_set,"
1718,4,1.8363,"implementation,string,"
1719,13,1.7461,"dijkstra,floyd_warshall,graphs,"
1720,12,2.3918,"combinatorics,dp,math,"
1721,12,3.8462,"backtracking,bruteforcing,implementation,"
1722,11,3.0832,"combinatorics,implementation,math,"
1723,15,3.8667,"binary_search,bruteforcing,sorting,"
1724,14,2.8537,"bfs,graphs,graph_traversal,"
1725,16,2.5267,"data_structures,divide_and_conquer,segtree,stack,"
1726,13,3.9023,"bfs,graphs,graph_traversal,"
1727,14,3.2399,"dp,greedy,sorting,"
1728,17,2.339,"binary_search,bruteforcing,data_structures,math,"
1729,15,3.2857,"backtracking,bruteforcing,"
1730,6,2.819,"implementation,simulation,"
1731,4,1.6892,"arithmetic,math,"
1732,14,4.6667,
1733,20,7.6866,"dfs,graphs,graph_traversal,"
1734,20,5.0708,"articulation,graphs,lca,trees,"
1735,8,2.0763,"euclidean,math,number_theory,"
1736,15,2.3719,"greedy,"
1738,15,5.6052,"bellman_ford,graphs,"
1739,21,3.5246,"2_sat,graphs,scc,"
1740,7,1.8595,"bitmask,math,"
1741,19,3.3725,"data_structures,disjoint_set,graphs,graph_traversal,"
1742,17,3.5135,"bitmask,combinatorics,dp,dp_bitfield,graphs,graph_traversal,math,"
1743,10,2.1345,"bfs,dfs,graphs,graph_traversal,"
1744,12,3.1742,"case_work,greedy,sorting,"
1745,20,4.0606,"binary_search,flow,floyd_warshall,graphs,"
1746,18,1.8214,"dp,exponentiation_by_squaring,math,"
1747,10,3.2829,"bruteforcing,math,number_theory,primality_test,sieve,"
1748,7,2.0586,"implementation,math,"
1749,12,3.0854,"bruteforcing,dp,prefix_sum,"
1750,13,1.9864,"dp,euclidean,knapsack,math,number_theory,"
1751,18,3.0,"bitmask,dp,hashing,"
1752,18,4.0811,"dp,sorting,"
1753,12,3.994,"dijkstra,graphs,"
1754,18,1.8929,"combinatorics,dp,math,"
1755,7,1.5617,"sorting,string,"
1756,11,3.6829,"implementation,"
1757,12,2.7092,"dp,"
1758,7,2.313,"greedy,sorting,"
1759,11,2.2438,"backtracking,bruteforcing,combinatorics,math,"
1760,18,2.3359,"bipartite_matching,"
1761,16,2.6111,"lca,trees,"
1762,18,3.4603,"binary_search,graphs,planar_graph,smaller_to_larger,"
1763,24,2.8672,"data_structures,disjoint_set,dp,dp_tree,greedy,trees,"
1764,7,2.4548,"data_structures,hash_set,sorting,string,"
1765,14,2.2438,"data_structures,disjoint_set,graphs,graph_traversal,"
1766,14,2.0623,"data_structures,graphs,priority_queue,topological_sorting,"
1767,18,2.4074,"combinatorics,dp,math,"
1769,6,3.2594,"implementation,math,string,"
1770,22,3.1714,"case_work,math,miller_rabin,number_theory,pollard_rho,primality_test,"
1771,14,2.8644,"data_structures,stack,"
1772,19,1.6854,"dp,dp_tree,trees,"
1773,4,2.172,"bruteforcing,implementation,math,"
1774,13,3.3268,"graphs,mst,"
1777,16,1.4884,"binary_search,data_structures,segtree,"
1780,9,1.6925,"divide_and_conquer,recursion,"
1781,14,3.1659,"data_structures,greedy,priority_queue,"
1782,16,5.5806,"bruteforcing,combinatorics,implementation,math,"
1783,8,2.3247,"case_work,greedy,implementation,"
1784,14,2.871,"ad_hoc,"
1785,18,3.2889,"backtracking,dp,math,"
1786,16,3.3421,"kmp,string,"
1787,19,3.1099,"dp,kmp,string,"
1788,8,3.1004,"dp,math,"
1789,6,2.3921,"greedy,math,"
1790,11,3.2172,"implementation,math,"
1792,21,5.4459,"math,mobius_inversion,number_theory,prefix_sum,"
1793,9,3.1703,"arbitrary_precision,dp,"
1795,13,4.3596,"bfs,graphs,graph_traversal,implementation,"
1796,12,2.4569,"dp,greedy,"
1797,14,2.415,"data_structures,hash_set,prefix_sum,sorting,"
1798,15,4.5,"geometry,geometry_3d,"
1799,15,4.1319,"backtracking,"
1800,15,3.08,"binary_search,dijkstra,graphs,parametric_search,"
1801,17,4.0333,"bruteforcing,dp,knapsack,"
1802,10,2.7526,"ad_hoc,divide_and_conquer,"
1803,13,2.9655,"graphs,graph_traversal,topological_sorting,"
1804,18,3.381,"dp,"
1805,22,3.1552,"dp,dp_tree,knapsack,trees,"
1806,12,3.9086,"prefix_sum,two_pointer,"
1807,14,2.9063,"binary_search,math,number_theory,parametric_search,"
1808,13,1.5909,"greedy,trees,"
1810,13,5.3837,"dijkstra,geometry,graphs,"
1812,7,1.4371,"bruteforcing,math,"
1813,5,2.4261,"ad_hoc,"
1814,19,3.2308,"dp,dp_tree,trees,"
1816,5,1.7971,"bruteforcing,math,number_theory,"
1817,6,2.2784,"greedy,implementation,"
1818,14,1.484,"lis,"
1819,16,2.0833,"bitmask,dp,dp_bitfield,"
1821,10,1.8217,"bruteforcing,math,"
1822,7,2.1846,"data_structures,hash_set,sorting,tree_set,"
1823,13,2.1405,"dp,"
1824,18,3.7115,"bipartite_matching,"
1825,18,2.9394,"constructive,greedy,implementation,"
1826,14,3.411,"data_structures,greedy,priority_queue,sorting,"
1827,14,2.9545,"bruteforcing,geometry,"
1829,17,4.2258,"bitmask,constructive,implementation,math,"
1830,21,3.8519,"convex_hull,divide_and_conquer,geometry,rotating_calipers,sweeping,"
1831,16,3.0,"coordinate_compression,data_structures,stack,"
1832,19,6.8182,"bitmask,dp,dp_bitfield,math,"
1833,13,1.9426,"graphs,mst,"
1834,5,2.06,"math,"
1835,7,1.5028,"data_structures,deque,implementation,simulation,"
1836,17,2.5421,"dp,dp_tree,trees,"
1837,3,3.6393,"arbitrary_precision,bruteforcing,math,"
1838,15,2.7431,"sorting,"
1839,22,3.2381,"binary_search,data_structures,dp,dp_tree,parametric_search,trees,"
1840,24,5.0,"backtracking,dancing_links,knuth_x,"
1841,23,3.4737,"binary_search,dijkstra,flow,graphs,mfmc,"
1842,25,5.4839,"game_theory,sprague_grundy,"
1843,13,2.625,"math,number_theory,primality_test,sieve,"
1845,30,6.5,"graphs,math,permutation_cycle_decomposition,scc,"
1846,12,3.1845,"constructive,"
1847,15,3.8,"dp,graphs,sorting,"
1848,21,5.6473,"dijkstra,divide_and_conquer,graphs,"
1849,16,1.8051,"binary_search,data_structures,segtree,"
1850,10,2.9129,"euclidean,math,number_theory,"
1851,20,1.7882,"greedy,permutation_cycle_decomposition,"
1852,16,2.66,"bitmask,dp,dp_bitfield,"
1853,21,3.3,"calculus,geometry,geometry_3d,implementation,math,"
1854,17,2.9242,"data_structures,dijkstra,graphs,priority_queue,"
1855,5,1.5836,"implementation,string,"
1856,15,1.9508,"dp,string,"
1857,21,4.7929,"bfs,dijkstra,dp,graphs,graph_traversal,"
1858,16,4.9674,"geometry,math,sorting,"
1859,23,4.0333,"cht,data_structures,segtree,"
1860,19,8.5,"dp,geometry,"
1862,7,1.744,"math,number_theory,"
1863,12,2.4498,"data_structures,stack,"
1864,4,1.3956,"arithmetic,implementation,math,string,"
1865,13,4.5851,"bellman_ford,graphs,"
1866,16,2.6291,"dp,prefix_sum,sorting,"
1867,18,1.7576,"bipartite_matching,"
1868,26,3.4432,"dfs,dp,dp_tree,graphs,graph_traversal,greedy,trees,"
1871,4,1.5702,"implementation,string,"
1872,11,5.0909,"greedy,implementation,string,"
1873,21,9.0,"geometry,"
1874,9,2.6762,"data_structures,stack,"
1875,14,4.9375,"dp,implementation,"
1876,8,4.7027,"geometry,implementation,math,simulation,"
1877,12,2.4444,"case_work,greedy,math,number_theory,"
1878,15,2.0909,"case_work,constructive,math,trees,"
1879,21,2.0,"geometry,line_intersection,point_in_non_convex_polygon,"
1881,14,2.9394,"greedy,"
1882,16,2.7778,"binary_search,dp,math,number_theory,"
1884,15,3.3846,"dijkstra,dp,graphs,"
1885,13,2.1842,"greedy,"
1886,21,5.6977,"bfs,binary_search,bipartite_matching,graphs,graph_traversal,"
1887,11,1.2,"bitmask,bruteforcing,"
1888,13,4.8409,"bfs,graphs,graph_traversal,implementation,"
1889,12,4.84,"graphs,topological_sorting,"
1890,10,3.3172,"dp,"
1891,12,3.1627,"divide_and_conquer,math,"
1892,15,3.8056,"combinatorics,dp,math,"
1893,17,2.8317,"bruteforcing,kmp,string,"
1894,5,3.8452,"geometry,implementation,math,"
1895,7,1.3614,"bruteforcing,implementation,sorting,"
1896,12,1.3077,"graphs,graph_traversal,implementation,"
1897,11,4.125,"bfs,data_structures,graphs,graph_traversal,hash_set,string,"
1898,14,1.7429,"greedy,"
1900,9,1.4931,"greedy,sorting,"
1901,19,2.1176,"parsing,string,"
1904,8,3.1565,"dp,"
1905,12,4.6275,"data_structures,implementation,"
1906,18,3.2857,"bitmask,bruteforcing,divide_and_conquer,dp,dp_bitfield,"
1907,7,1.5207,"bruteforcing,implementation,parsing,string,"
1908,16,4.2258,"combinatorics,exponentiation_by_squaring,math,"
1909,22,6.1125,"binary_search,cht,data_structures,graphs,graph_traversal,"
1910,21,1.4444,"gaussian_elimination,linear_algebra,math,"
1911,10,2.6819,"sorting,sweeping,"
1912,9,2.8121,"dp,"
1913,8,2.1508,"implementation,"
1914,10,4.1965,"arbitrary_precision,recursion,"
1915,12,3.4073,"dp,"
1916,11,3.1057,"dijkstra,graphs,"
1917,15,2.6012,"implementation,simulation,"
1918,14,2.7578,"data_structures,stack,"
1919,4,1.6805,"implementation,string,"
1920,7,3.336,"binary_search,data_structures,sorting,"
1921,29,5.75,"link_cut_tree,top_tree,trees,"
1922,12,1.5871,"graphs,mst,"
1924,5,2.0363,"implementation,math,"
1925,7,2.5088,"case_work,geometry,implementation,pythagoras,"
1926,10,2.4212,"bfs,dfs,graphs,graph_traversal,"
1927,9,2.0399,"data_structures,priority_queue,"
1929,8,3.7104,"math,number_theory,primality_test,sieve,"
1930,12,2.9398,"implementation,math,"
1931,10,3.3392,"greedy,sorting,"
1932,10,1.6898,"dp,"
1933,15,3.0955,"data_structures,priority_queue,sweeping,tree_set,"
1934,5,1.758,"euclidean,math,number_theory,"
1935,8,2.0655,"data_structures,stack,"
1936,24,3.0,"fft,math,number_theory,"
1937,13,3.3394,"dfs,dp,graphs,graph_traversal,"
1938,14,3.0786,"bfs,graphs,graph_traversal,implementation,"
1939,13,3.9216,"bfs,binary_search,data_structures,disjoint_set,graphs,graph_traversal,"
1940,7,2.1199,"sorting,two_pointer,"
1941,13,1.9728,"backtracking,bfs,bruteforcing,combinatorics,graphs,graph_traversal,math,"
1942,4,1.9489,"implementation,math,parsing,simulation,string,"
1943,13,5.0026,"dp,knapsack,"
1944,15,3.823,"bfs,graphs,graph_traversal,mst,"
1945,15,2.2027,"sorting,sweeping,"
1946,10,3.0867,"greedy,sorting,"
1947,13,2.0159,"combinatorics,dp,math,"
1948,16,3.2606,"graphs,graph_traversal,topological_sorting,"
1949,14,1.8825,"dp,dp_tree,trees,"
1951,8,2.4967,"math,"
1952,5,1.8846,"implementation,math,simulation,"
1953,12,2.2922,"bfs,bipartite_graph,dfs,graphs,graph_traversal,"
1954,12,2.2542,"bruteforcing,"
1955,14,4.8904,"dp,"
1956,12,2.4784,"floyd_warshall,graphs,"
1957,20,2.0385,"ad_hoc,combinatorics,math,"
1958,13,1.9966,"dp,string,"
1959,13,3.7,"case_work,math,"
1960,14,3.2449,"data_structures,flow,greedy,sorting,"
1963,12,1.6925,"bfs,graphs,graph_traversal,math,number_theory,primality_test,sieve,"
1964,4,2.1352,"math,"
1965,9,2.0237,"dp,"
1966,8,1.7195,"data_structures,implementation,queue,simulation,"
1967,12,2.4175,"dfs,graphs,graph_traversal,trees,"
1969,7,1.7493,"bruteforcing,greedy,implementation,string,"
1970,16,2.5139,"dp,"
1972,8,1.6722,"data_structures,hash_set,implementation,string,"
1974,16,2.0,"lis,"
1975,4,2.5712,"math,number_theory,"
1976,12,2.6986,"data_structures,disjoint_set,graphs,graph_traversal,"
1977,4,2.0569,"bruteforcing,implementation,math,"
1978,4,2.1363,"primality_test,number_theory,math,"
1979,16,3.2991,"arbitrary_precision,math,"
1980,7,2.677,"bruteforcing,implementation,math,"
1981,16,4.0946,"bfs,binary_search,graphs,graph_traversal,"
1982,17,4.6563,"dp,knapsack,"
1983,14,3.6985,"dp,"
1985,7,3.0667,"bruteforcing,string,"
1986,10,2.2578,"implementation,"
1987,12,3.4254,"backtracking,dfs,graphs,graph_traversal,"
1988,12,2.337,"dp,"
1989,16,2.7796,"data_structures,divide_and_conquer,prefix_sum,segtree,stack,"
1990,11,4.404,"math,number_theory,primality_test,sieve,"
1991,10,1.4912,"recursion,trees,"
1992,10,1.6168,"divide_and_conquer,recursion,"
1993,21,1.5455,"dp,mitm,"
1994,16,3.7391,"binary_search,data_structures,dp,sorting,"
1996,6,1.6734,"implementation,"
1997,11,1.7895,"implementation,math,simulation,"
1998,15,4.9333,"bruteforcing,data_structures,divide_and_conquer,hash_set,recursion,trees,"
1999,14,2.4741,"data_structures,"
2000,20,3.375,"dp,knapsack,"
2001,15,4.1623,"bfs,bitmask,graphs,graph_traversal,"
2002,10,2.1769,"data_structures,hash_set,implementation,string,"
2003,7,2.0717,"bruteforcing,prefix_sum,two_pointer,"
2004,9,3.4776,"math,number_theory,"
2005,17,3.7778,"bruteforcing,case_work,dp,geometry,line_intersection,math,recursion,"
2007,18,6.3478,"ad_hoc,bruteforcing,math,sorting,"
2008,16,3.037,"dp,graphs,"
2010,3,1.7672,"arithmetic,math,"
2011,11,4.9971,"dp,"
2012,8,2.6617,"greedy,sorting,"
2013,13,12.4375,"data_structures,disjoint_set,geometry,line_intersection,"
2014,15,4.2173,"data_structures,math,number_theory,priority_queue,"
2015,12,2.8589,"data_structures,hash_set,prefix_sum,tree_set,"
2016,11,2.9831,"bruteforcing,implementation,simulation,"
2017,21,2.7143,"geometry,implementation,sweeping,"
2018,6,2.0305,"math,two_pointer,"
2019,12,3.5217,"dfs,geometry,graphs,graph_traversal,line_intersection,"
2020,16,4.359,"hashing,string,"
2021,14,4.0233,"bfs,graphs,graph_traversal,"
2022,12,1.8131,"binary_search,geometry,math,pythagoras,"
2023,11,2.2159,"backtracking,math,number_theory,primality_test,"
2024,13,4.681,"greedy,sorting,sweeping,"
2025,27,39.6667,"constructive,greedy,heuristics,"
2026,13,4.3127,"backtracking,"
2027,18,2.4286,"data_structures,greedy,stack,"
2028,4,1.6002,"math,"
2029,7,1.2973,"implementation,"
2031,14,3.9259,"binary_search,dp,"
2032,18,2.0625,"data_structures,prefix_sum,"
2033,5,2.5115,"implementation,math,"
2034,7,2.1298,"implementation,"
2035,13,3.439,"backtracking,"
2036,12,3.9098,"case_work,greedy,sorting,"
2037,5,2.3313,"implementation,string,"
2038,14,2.1847,"dp,math,"
2040,11,2.0,"dp,game_theory,"
2041,21,1.9579,"ad_hoc,constructive,"
2042,15,4.0462,"segtree,data_structures,"
2043,19,3.3636,"flow,mcmf,"
2044,12,3.2323,"implementation,sorting,"
2045,13,3.7619,"implementation,"
2047,17,2.5909,"bfs,dp,dp_tree,graphs,graph_traversal,trees,"
2049,18,2.5255,"convex_hull,geometry,rotating_calipers,"
2051,19,2.2105,"bipartite_matching,graphs,"
2052,4,2.5478,"arbitrary_precision,math,"
2054,15,2.1944,"bruteforcing,data_structures,implementation,recursion,stack,string,"
2055,15,4.5862,"math,"
2056,12,2.2843,"dp,graphs,topological_sorting,"
2057,6,3.4673,"bruteforcing,greedy,math,"
2058,13,3.5714,"dp,dp_tree,trees,"
2060,22,3.7222,"combinatorics,dp,math,parametric_search,"
2061,3,2.2414,"arbitrary_precision,bruteforcing,math,"
2062,14,6.0,"data_structures,game_theory,greedy,priority_queue,"
2063,9,3.5405,"greedy,sorting,"
2064,12,2.9209,"bitmask,implementation,"
2065,13,4.8483,"data_structures,implementation,queue,simulation,"
2066,15,1.9801,"dp,"
2069,13,2.4889,"sorting,sweeping,"
2070,15,2.6667,"greedy,string,"
2071,21,30.5,"backtracking,graphs,graph_traversal,implementation,"
2072,9,3.4773,"implementation,simulation,"
2073,12,2.7212,"dp,knapsack,"
2074,14,2.2857,"bfs,graphs,graph_traversal,precomputation,"
2075,9,2.5584,"data_structures,priority_queue,sorting,"
2076,19,5.881,"geometry,sorting,sweeping,two_pointer,"
2078,9,2.5356,"math,"
2079,14,2.2622,"dp,"
2080,19,3.2941,"binary_search,geometry,sorting,"
2081,20,2.5455,"bellman_ford,floyd_warshall,graphs,"
2082,8,1.3684,"bitmask,bruteforcing,implementation,simulation,"
2083,2,1.702,"implementation,"
2084,13,2.0541,"constructive,degree_sequence,graphs,greedy,"
2086,15,2.9003,"exponentiation_by_squaring,math,"
2087,15,3.1939,"bitmask,mitm,"
2088,15,2.2162,"dp,"
2089,9,2.1961,"math,number_theory,"
2090,7,3.081,"euclidean,implementation,math,number_theory,"
