,Unnamed: 0.1,problemId,titleKo,titles,isSolvable,acceptedUserCount,level,givesNoRating,averageTries,official,tags
150,150,1150,백업,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '백업', 'isOriginal': True}]",True,443,22,False,3.8691,True,"data_structures,greedy,priority_queue,"
151,151,1151,그림자,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '그림자', 'isOriginal': True}]",True,18,18,False,3.5,True,"case_work,convex_hull,geometry,geometry_3d,polygon_area,"
152,152,1152,단어의 개수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '단어의 개수', 'isOriginal': True}]",True,82690,4,False,3.0686,True,"implementation,string,"
153,153,1153,네 개의 소수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '네 개의 소수', 'isOriginal': True}]",True,932,13,False,2.5097,True,"math,number_theory,primality_test,sieve,"
154,154,1154,팀 편성,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '팀 편성', 'isOriginal': True}]",True,73,16,False,3.2055,True,"graphs,graph_traversal,"
155,155,1155,변형 하노이,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '변형 하노이', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Hanoi Towers', 'isOriginal': True}]",True,90,17,False,2.2667,True,"ad_hoc,dp,"
156,156,1156,장난감,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '장난감', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Toys', 'isOriginal': True}]",True,19,21,False,3.5789,True,"data_structures,deque,greedy,ternary_search,"
157,157,1157,단어 공부,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '단어 공부', 'isOriginal': True}]",True,75081,5,False,2.5238,True,"implementation,string,"
158,158,1158,요세푸스 문제,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '요세푸스 문제', 'isOriginal': True}]",True,32169,7,False,2.0655,True,"data_structures,implementation,queue,"
159,159,1159,농구 경기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '농구 경기', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'TRENER', 'isOriginal': True}]",True,8536,4,False,1.9107,True,"implementation,string,"
160,160,1160,Random Number Generator,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'Random Number Generator', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': '', 'isOriginal': True}]",True,120,16,False,3.6917,True,"exponentiation_by_squaring,math,"
161,161,1161,버스,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '버스', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Fair Shuttle', 'isOriginal': True}]",True,54,18,False,2.0926,True,"data_structures,greedy,lazyprop,segtree,"
162,162,1162,도로포장,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '도로포장', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Revamping Trails', 'isOriginal': True}]",True,1837,15,False,4.6315,True,"dijkstra,dp,graphs,"
163,163,1163,증가하는 리스트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '증가하는 리스트', 'isOriginal': True}]",True,10,21,False,6.1,True,"dp,implementation,string,"
164,164,1164,가리기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가리기', 'isOriginal': True}]",True,26,20,False,7.5,True,"ad_hoc,backtracking,greedy,"
165,165,1165,단어퍼즐,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '단어퍼즐', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Coggle', 'isOriginal': True}]",True,36,23,False,2.4444,True,"data_structures,dfs,graphs,graph_traversal,parsing,precomputation,string,trees,trie,"
166,166,1166,선물,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '선물', 'isOriginal': True}]",True,743,8,False,4.8614,True,"binary_search,"
167,167,1167,트리의 지름,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '트리의 지름', 'isOriginal': True}]",True,11331,14,False,2.9513,True,"dfs,graphs,graph_traversal,trees,"
168,168,1168,요세푸스 문제 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '요세푸스 문제 2', 'isOriginal': True}]",True,1179,18,False,3.1476,True,"data_structures,segtree,"
169,169,1169,정사각형 진열,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '정사각형 진열', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Kadj Squares', 'isOriginal': True}]",True,25,16,False,4.6,True,"data_structures,geometry,greedy,stack,"
170,170,1170,선인장의 개수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '선인장의 개수', 'isOriginal': True}]",True,77,18,False,2.3247,True,"cactus,dfs,graphs,graph_traversal,"
171,171,1171,사오정,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '사오정', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Transmission Delay', 'isOriginal': True}]",True,13,19,False,3.0769,True,"dp,"
172,172,1172,선인장 Automorphisms,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '선인장 Automorphisms', 'isOriginal': True}]",True,6,24,False,3.3333,True,
173,173,1173,운동,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '운동', 'isOriginal': True}]",True,2707,4,False,2.3554,True,"implementation,simulation,"
174,174,1174,줄어드는 수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '줄어드는 수', 'isOriginal': True}]",True,1408,11,False,2.3977,True,"backtracking,bruteforcing,"
175,175,1175,배달,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '배달', 'isOriginal': True}]",True,675,15,False,3.5007,True,"bfs,graphs,graph_traversal,"
176,176,1176,섞기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '섞기', 'isOriginal': True}]",True,164,15,False,2.5,True,"bitmask,dp,dp_bitfield,"
177,177,1177,조쌤포스,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '조쌤포스', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Cattle Bruisers', 'isOriginal': True}]",True,57,16,False,4.5263,True,"case_work,geometry,math,sweeping,"
178,178,1178,간선 추가,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '간선 추가', 'isOriginal': True}]",True,86,16,False,3.2791,True,"eulerian_path,graphs,"
179,179,1179,마지막 요세푸스 문제,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '마지막 요세푸스 문제', 'isOriginal': True}]",True,221,19,False,2.629,True,"dp,math,recursion,"
180,180,1180,선인장의 지름,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '선인장의 지름', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Cactus Reloaded', 'isOriginal': True}]",True,32,23,False,3.5,True,"biconnected_component,cactus,data_structures,dp,dp_tree,graphs,trees,"
181,181,1181,단어 정렬,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '단어 정렬', 'isOriginal': True}]",True,46056,6,False,2.4772,True,"sorting,string,"
182,182,1182,부분수열의 합,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '부분수열의 합', 'isOriginal': True}]",True,20926,9,False,2.2744,True,"backtracking,bruteforcing,"
183,183,1183,약속,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '약속', 'isOriginal': True}]",True,392,9,False,2.6403,True,"math,sorting,"
184,184,1184,귀농,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '귀농', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'RATAR', 'isOriginal': True}]",True,307,16,False,2.1824,True,"bruteforcing,data_structures,hash_set,prefix_sum,"
185,185,1185,유럽여행,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '유럽여행', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Cheering up the Cows', 'isOriginal': True}]",True,477,17,False,1.5409,True,"graphs,mst,"
186,186,1186,직사각형 색칠하기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '직사각형 색칠하기', 'isOriginal': True}]",True,47,12,False,3.6383,True,"case_work,greedy,sorting,"
187,187,1187,숫자 놀이,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '숫자 놀이', 'isOriginal': True}]",True,159,21,False,2.5409,True,"constructive,divide_and_conquer,math,"
188,188,1188,음식 평론가,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '음식 평론가', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'KUŠAČ', 'isOriginal': True}]",True,2192,12,False,2.0666,True,"euclidean,math,number_theory,"
189,189,1189,컴백홈,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '컴백홈', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Back to the Barn', 'isOriginal': True}]",True,2011,10,False,1.8399,True,"backtracking,bruteforcing,dfs,graphs,graph_traversal,"
190,190,1190,골 세레모니,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '골 세레모니', 'isOriginal': True}]",True,3,23,False,9.3333,True,
191,191,1191,게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '게임', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Game', 'isOriginal': True}]",True,7,21,False,6.2857,True,"bfs,data_structures,dp,game_theory,graphs,graph_traversal,hash_set,tree_set,"
192,192,1192,장갑,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '장갑', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Gloves', 'isOriginal': True}]",True,19,22,False,3.1579,True,"bitmask,math,"
193,193,1193,분수찾기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '분수찾기', 'isOriginal': True}]",True,45515,6,False,1.9482,True,"implementation,math,"
194,194,1194,"달이 차오른다, 가자.","[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '달이 차오른다, 가자.', 'isOriginal': True}]",True,4171,15,False,2.6545,True,"bfs,bitmask,graphs,graph_traversal,"
195,195,1195,킥다운,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '킥다운', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Kickdown', 'isOriginal': True}]",True,288,11,False,3.1875,True,"bruteforcing,implementation,"
196,196,1196,잭 바우어,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '잭 바우어', 'isOriginal': True}]",True,54,22,False,11.4259,True,"arbitrary_precision,calculus,math,numerical_analysis,"
197,197,1197,최소 스패닝 트리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '최소 스패닝 트리', 'isOriginal': True}]",True,16889,12,False,2.449,True,"mst,graphs,"
198,198,1198,삼각형으로 자르기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '삼각형으로 자르기', 'isOriginal': True}]",True,476,9,False,1.855,True,"bruteforcing,geometry,math,"
199,199,1199,오일러 회로,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '오일러 회로', 'isOriginal': True}]",True,452,17,False,8.115,True,"dfs,eulerian_path,graphs,graph_traversal,"
200,200,1200,기상예측,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '기상예측', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Grid', 'isOriginal': True}]",True,81,18,False,1.9136,True,"binary_search,bruteforcing,dp,parametric_search,prefix_sum,"
201,201,1201,NMK,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'NMK', 'isOriginal': True}]",True,1283,18,False,2.9275,True,"constructive,greedy,math,"
202,202,1202,보석 도둑,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '보석 도둑', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'LOPOV', 'isOriginal': True}]",True,8936,14,False,4.5677,True,"data_structures,greedy,priority_queue,sorting,"
203,203,1203,게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '게임', 'isOriginal': True}]",True,6,16,False,14.1667,True,"math,"
204,204,1204,팰린드롬의 개수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '팰린드롬의 개수', 'isOriginal': True}]",True,42,21,False,1.619,True,"dp,string,"
205,205,1205,등수 구하기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '등수 구하기', 'isOriginal': True}]",True,3225,7,False,4.0363,True,"implementation,"
206,206,1206,사람의 수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '사람의 수', 'isOriginal': True}]",True,143,9,False,7.7413,True,"bruteforcing,math,"
207,207,1207,종이 자르기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '종이 자르기', 'isOriginal': True}]",True,31,14,False,10.1613,True,"backtracking,bruteforcing,implementation,"
208,208,1208,부분수열의 합 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '부분수열의 합 2', 'isOriginal': True}]",True,4081,15,False,4.0965,True,"binary_search,mitm,"
209,209,1209,단조수열 만들기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '단조수열 만들기', 'isOriginal': True}]",True,189,17,False,2.7672,True,"dp,"
210,210,1210,마피아,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '마피아', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Mafia', 'isOriginal': True}]",True,332,20,False,3.8584,True,"flow,mfmc,"
211,211,1211,보일의 법칙,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '보일의 법칙', 'isOriginal': True}]",True,21,21,False,2.0,True,"bruteforcing,combinatorics,dp,math,number_theory,"
212,212,1212,8진수 2진수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '8진수 2진수', 'isOriginal': True}]",True,11738,4,False,2.792,True,"implementation,math,string,"
213,213,1213,팰린드롬 만들기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '팰린드롬 만들기', 'isOriginal': True}]",True,6679,8,False,2.4363,True,"greedy,implementation,string,"
214,214,1214,쿨한 물건 구매,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '쿨한 물건 구매', 'isOriginal': True}]",True,655,16,False,4.7756,True,"bruteforcing,math,number_theory,"
215,215,1215,잘못 작성한 요세푸스 코드,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '잘못 작성한 요세푸스 코드', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Joseph’s Problem', 'isOriginal': True}]",True,150,17,False,3.6533,True,"math,number_theory,"
216,216,1217,하우스 M.D.,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '하우스 M.D.', 'isOriginal': True}]",True,151,17,False,2.1921,True,"2_sat,graphs,scc,"
217,217,1218,로봇,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '로봇', 'isOriginal': True}]",True,25,25,False,2.28,True,"coordinate_compression,data_structures,geometry,implementation,sweeping,"
218,218,1219,오민식의 고민,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '오민식의 고민', 'isOriginal': True}]",True,1458,16,False,5.7867,True,"bellman_ford,graphs,graph_traversal,"
219,219,1220,MEGACITY,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'MEGACITY', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Drive through MegaCity', 'isOriginal': True}]",True,31,19,False,5.5484,True,"coordinate_compression,dijkstra,graphs,graph_traversal,"
220,220,1221,가까운 점,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가까운 점', 'isOriginal': True}]",True,16,19,False,17.875,True,"divide_and_conquer,geometry,geometry_3d,sweeping,"
221,221,1222,홍준 프로그래밍 대회,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '홍준 프로그래밍 대회', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'ORGANIZATOR', 'isOriginal': True}]",True,439,14,False,4.1435,True,"math,number_theory,"
222,222,1224,분수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '분수', 'isOriginal': True}]",True,8,20,False,4.75,True,"extended_euclidean,math,number_theory,"
223,223,1225,이상한 곱셈,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '이상한 곱셈', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Cow Multiplication', 'isOriginal': True}]",True,5124,4,False,2.6366,True,"implementation,math,string,"
224,224,1226,국회,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '국회', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Elections', 'isOriginal': True}]",True,199,17,False,3.0905,True,"dp,greedy,knapsack,sorting,"
225,225,1227,그녀의 마음,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '그녀의 마음', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'SABOR', 'isOriginal': True}]",True,22,19,False,2.6364,True,"ad_hoc,bfs,case_work,graphs,graph_traversal,math,"
226,226,1228,전쟁,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '전쟁', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Bribing FIPA', 'isOriginal': True}]",True,6,17,False,5.5,True,"data_structures,dp,dp_tree,hash_set,knapsack,trees,"
227,227,1229,육각수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '육각수', 'isOriginal': True}]",True,306,12,False,2.2974,True,"dp,math,precomputation,"
228,228,1230,문자열 거리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '문자열 거리', 'isOriginal': True}]",True,83,15,False,3.4096,True,"dp,"
229,229,1231,주식왕 동호,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Stock Market', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '주식왕 동호', 'isOriginal': False}]",True,129,15,False,3.6357,True,"dp,knapsack,"
230,230,1232,체스,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '체스', 'isOriginal': True}]",True,8,22,False,3.125,True,"ad_hoc,bruteforcing,graphs,graph_traversal,"
